id_siswa,nama,nrp,id_mapel,score,id_kota
83,Kylie Palmer,00300000000009,1,6.0,3
83,Kylie Palmer,00300000000009,2,6.0,3
83,Kylie Palmer,00300000000009,3,8.0,3
83,Kylie Palmer,00300000000009,4,5.0,3
83,Kylie Palmer,00300000000009,5,5.0,3
83,Kylie Palmer,00300000000009,6,5.0,3
83,Kylie Palmer,00300000000009,7,2.0,3
84,Luis Alexander,00300000000010,1,4.0,3
84,Luis Alexander,00300000000010,2,4.0,3
84,Luis Alexander,00300000000010,3,3.0,3
84,Luis Alexander,00300000000010,4,5.0,3
84,Luis Alexander,00300000000010,5,10.0,3
84,Luis Alexander,00300000000010,6,6.0,3
84,Luis Alexander,00300000000010,7,3.0,3
85,Amy Molina,00300000000011,1,2.0,3
85,Amy Molina,00300000000011,2,6.0,3
85,Amy Molina,00300000000011,3,4.0,3
85,Amy Molina,00300000000011,4,5.0,3
85,Amy Molina,00300000000011,5,3.0,3
85,Amy Molina,00300000000011,6,7.0,3
85,Amy Molina,00300000000011,7,6.0,3
86,Travis Harris,00300000000012,1,5.0,3
86,Travis Harris,00300000000012,2,5.0,3
86,Travis Harris,00300000000012,3,3.0,3
86,Travis Harris,00300000000012,4,3.0,3
86,Travis Harris,00300000000012,5,7.0,3
86,Travis Harris,00300000000012,6,9.0,3
86,Travis Harris,00300000000012,7,5.0,3
87,Patricia Davis,00300000000013,1,9.0,3
87,Patricia Davis,00300000000013,2,4.0,3
87,Patricia Davis,00300000000013,3,3.0,3
87,Patricia Davis,00300000000013,4,6.0,3
87,Patricia Davis,00300000000013,5,7.0,3
87,Patricia Davis,00300000000013,6,4.0,3
87,Patricia Davis,00300000000013,7,7.0,3
88,Sarah Anderson,00300000000014,1,6.0,3
88,Sarah Anderson,00300000000014,2,3.0,3
88,Sarah Anderson,00300000000014,3,7.0,3
88,Sarah Anderson,00300000000014,4,4.0,3
88,Sarah Anderson,00300000000014,5,5.0,3
88,Sarah Anderson,00300000000014,6,4.0,3
88,Sarah Anderson,00300000000014,7,4.0,3
89,Joanna Cline,00300000000015,1,4.0,3
89,Joanna Cline,00300000000015,2,4.0,3
89,Joanna Cline,00300000000015,3,5.0,3
89,Joanna Cline,00300000000015,4,3.0,3
89,Joanna Cline,00300000000015,5,6.0,3
89,Joanna Cline,00300000000015,6,5.0,3
89,Joanna Cline,00300000000015,7,5.0,3
90,James Freeman,00300000000016,1,7.0,3
90,James Freeman,00300000000016,2,1.0,3
90,James Freeman,00300000000016,3,7.0,3
90,James Freeman,00300000000016,4,4.0,3
90,James Freeman,00300000000016,5,6.0,3
90,James Freeman,00300000000016,6,4.0,3
90,James Freeman,00300000000016,7,1.0,3
91,Kristen Turner,00300000000017,1,6.0,3
91,Kristen Turner,00300000000017,2,9.0,3
91,Kristen Turner,00300000000017,3,6.0,3
91,Kristen Turner,00300000000017,4,4.0,3
91,Kristen Turner,00300000000017,5,5.0,3
91,Kristen Turner,00300000000017,6,4.0,3
91,Kristen Turner,00300000000017,7,8.0,3
92,Dawn Lee,00300000000018,1,7.0,3
92,Dawn Lee,00300000000018,2,5.0,3
92,Dawn Lee,00300000000018,3,1.0,3
92,Dawn Lee,00300000000018,4,1.0,3
92,Dawn Lee,00300000000018,5,3.0,3
92,Dawn Lee,00300000000018,6,6.0,3
92,Dawn Lee,00300000000018,7,5.0,3
93,David Taylor,00300000000019,1,3.0,3
93,David Taylor,00300000000019,2,4.0,3
93,David Taylor,00300000000019,3,4.0,3
93,David Taylor,00300000000019,4,6.0,3
93,David Taylor,00300000000019,5,8.0,3
93,David Taylor,00300000000019,6,6.0,3
93,David Taylor,00300000000019,7,10.0,3
94,Elizabeth Knight,00300000000020,1,5.0,3
94,Elizabeth Knight,00300000000020,2,3.0,3
94,Elizabeth Knight,00300000000020,3,4.0,3
94,Elizabeth Knight,00300000000020,4,3.0,3
94,Elizabeth Knight,00300000000020,5,6.0,3
94,Elizabeth Knight,00300000000020,6,4.0,3
94,Elizabeth Knight,00300000000020,7,4.0,3
95,Dale Miller,00300000000021,1,8.0,3
95,Dale Miller,00300000000021,2,1.0,3
95,Dale Miller,00300000000021,3,2.0,3
95,Dale Miller,00300000000021,4,5.0,3
95,Dale Miller,00300000000021,5,4.0,3
95,Dale Miller,00300000000021,6,3.0,3
95,Dale Miller,00300000000021,7,5.0,3
96,Jessica Brown,00300000000022,1,4.0,3
96,Jessica Brown,00300000000022,2,3.0,3
96,Jessica Brown,00300000000022,3,3.0,3
96,Jessica Brown,00300000000022,4,5.0,3
96,Jessica Brown,00300000000022,5,5.0,3
96,Jessica Brown,00300000000022,6,5.0,3
96,Jessica Brown,00300000000022,7,6.0,3
97,Megan Kelly,00300000000023,1,5.0,3
97,Megan Kelly,00300000000023,2,6.0,3
97,Megan Kelly,00300000000023,3,6.0,3
97,Megan Kelly,00300000000023,4,3.0,3
97,Megan Kelly,00300000000023,5,4.0,3
97,Megan Kelly,00300000000023,6,6.0,3
97,Megan Kelly,00300000000023,7,7.0,3
98,Cynthia Butler,00300000000024,1,4.0,3
98,Cynthia Butler,00300000000024,2,3.0,3
98,Cynthia Butler,00300000000024,3,7.0,3
98,Cynthia Butler,00300000000024,4,8.0,3
98,Cynthia Butler,00300000000024,5,9.0,3
98,Cynthia Butler,00300000000024,6,8.0,3
98,Cynthia Butler,00300000000024,7,4.0,3
99,Maurice Grimes,00300000000025,1,4.0,3
99,Maurice Grimes,00300000000025,2,8.0,3
99,Maurice Grimes,00300000000025,3,8.0,3
99,Maurice Grimes,00300000000025,4,5.0,3
99,Maurice Grimes,00300000000025,5,5.0,3
99,Maurice Grimes,00300000000025,6,5.0,3
99,Maurice Grimes,00300000000025,7,7.0,3
100,Desiree Li,00300000000026,1,5.0,3
100,Desiree Li,00300000000026,2,3.0,3
100,Desiree Li,00300000000026,3,6.0,3
100,Desiree Li,00300000000026,4,5.0,3
100,Desiree Li,00300000000026,5,1.0,3
100,Desiree Li,00300000000026,6,6.0,3
100,Desiree Li,00300000000026,7,6.0,3
101,Joseph Espinoza,00300000000027,1,4.0,3
101,Joseph Espinoza,00300000000027,2,6.0,3
101,Joseph Espinoza,00300000000027,3,5.0,3
101,Joseph Espinoza,00300000000027,4,3.0,3
101,Joseph Espinoza,00300000000027,5,4.0,3
101,Joseph Espinoza,00300000000027,6,3.0,3
101,Joseph Espinoza,00300000000027,7,4.0,3
102,Samuel Cisneros,00300000000028,1,3.0,3
102,Samuel Cisneros,00300000000028,2,1.0,3
102,Samuel Cisneros,00300000000028,3,3.0,3
102,Samuel Cisneros,00300000000028,4,5.0,3
102,Samuel Cisneros,00300000000028,5,3.0,3
102,Samuel Cisneros,00300000000028,6,4.0,3
102,Samuel Cisneros,00300000000028,7,1.0,3
103,Mark Logan,00300000000029,1,6.0,3
103,Mark Logan,00300000000029,2,7.0,3
103,Mark Logan,00300000000029,3,5.0,3
103,Mark Logan,00300000000029,4,3.0,3
103,Mark Logan,00300000000029,5,5.0,3
103,Mark Logan,00300000000029,6,7.0,3
103,Mark Logan,00300000000029,7,4.0,3
104,Ryan Parker,00300000000030,1,6.0,3
104,Ryan Parker,00300000000030,2,6.0,3
104,Ryan Parker,00300000000030,3,4.0,3
104,Ryan Parker,00300000000030,4,4.0,3
104,Ryan Parker,00300000000030,5,6.0,3
104,Ryan Parker,00300000000030,6,4.0,3
104,Ryan Parker,00300000000030,7,6.0,3
105,Brandy Cook,00300000000031,1,4.0,3
105,Brandy Cook,00300000000031,2,3.0,3
105,Brandy Cook,00300000000031,3,7.0,3
105,Brandy Cook,00300000000031,4,3.0,3
105,Brandy Cook,00300000000031,5,3.0,3
105,Brandy Cook,00300000000031,6,5.0,3
105,Brandy Cook,00300000000031,7,5.0,3
106,Morgan Watson,00300000000032,1,8.0,3
106,Morgan Watson,00300000000032,2,7.0,3
106,Morgan Watson,00300000000032,3,4.0,3
106,Morgan Watson,00300000000032,4,2.0,3
106,Morgan Watson,00300000000032,5,5.0,3
106,Morgan Watson,00300000000032,6,1.0,3
106,Morgan Watson,00300000000032,7,8.0,3
107,Alexis Williams,00300000000033,1,2.0,3
107,Alexis Williams,00300000000033,2,4.0,3
107,Alexis Williams,00300000000033,3,8.0,3
107,Alexis Williams,00300000000033,4,5.0,3
107,Alexis Williams,00300000000033,5,4.0,3
107,Alexis Williams,00300000000033,6,9.0,3
107,Alexis Williams,00300000000033,7,2.0,3
108,David Saunders,00300000000034,1,6.0,3
108,David Saunders,00300000000034,2,5.0,3
108,David Saunders,00300000000034,3,7.0,3
108,David Saunders,00300000000034,4,10.0,3
108,David Saunders,00300000000034,5,5.0,3
108,David Saunders,00300000000034,6,5.0,3
108,David Saunders,00300000000034,7,3.0,3
109,Stephen Medina Jr.,00300000000035,1,7.0,3
109,Stephen Medina Jr.,00300000000035,2,3.0,3
109,Stephen Medina Jr.,00300000000035,3,4.0,3
109,Stephen Medina Jr.,00300000000035,4,1.0,3
109,Stephen Medina Jr.,00300000000035,5,4.0,3
109,Stephen Medina Jr.,00300000000035,6,4.0,3
109,Stephen Medina Jr.,00300000000035,7,3.0,3
110,Micheal Webb,00300000000036,1,5.0,3
110,Micheal Webb,00300000000036,2,8.0,3
110,Micheal Webb,00300000000036,3,6.0,3
110,Micheal Webb,00300000000036,4,3.0,3
110,Micheal Webb,00300000000036,5,6.0,3
110,Micheal Webb,00300000000036,6,4.0,3
110,Micheal Webb,00300000000036,7,6.0,3
111,Jennifer Martinez,00300000000037,1,5.0,3
111,Jennifer Martinez,00300000000037,2,7.0,3
111,Jennifer Martinez,00300000000037,3,5.0,3
111,Jennifer Martinez,00300000000037,4,5.0,3
111,Jennifer Martinez,00300000000037,5,5.0,3
111,Jennifer Martinez,00300000000037,6,4.0,3
111,Jennifer Martinez,00300000000037,7,2.0,3
id_siswa,nama,nrp,id_mapel,score,id_kota
112,Danielle Johnson,00400000000001,1,3.0,4
112,Danielle Johnson,00400000000001,2,6.0,4
112,Danielle Johnson,00400000000001,3,3.0,4
112,Danielle Johnson,00400000000001,4,8.0,4
112,Danielle Johnson,00400000000001,5,7.0,4
112,Danielle Johnson,00400000000001,6,6.0,4
112,Danielle Johnson,00400000000001,7,1.0,4
113,Anthony Ramirez,00400000000002,1,3.0,4
113,Anthony Ramirez,00400000000002,2,8.0,4
113,Anthony Ramirez,00400000000002,3,5.0,4
113,Anthony Ramirez,00400000000002,4,5.0,4
113,Anthony Ramirez,00400000000002,5,3.0,4
113,Anthony Ramirez,00400000000002,6,9.0,4
113,Anthony Ramirez,00400000000002,7,4.0,4
114,Lisa Martin,00400000000003,1,2.0,4
114,Lisa Martin,00400000000003,2,3.0,4
114,Lisa Martin,00400000000003,3,5.0,4
114,Lisa Martin,00400000000003,4,9.0,4
114,Lisa Martin,00400000000003,5,3.0,4
114,Lisa Martin,00400000000003,6,4.0,4
114,Lisa Martin,00400000000003,7,3.0,4
115,Chad Sims,00400000000004,1,5.0,4
115,Chad Sims,00400000000004,2,6.0,4
115,Chad Sims,00400000000004,3,5.0,4
115,Chad Sims,00400000000004,4,5.0,4
115,Chad Sims,00400000000004,5,5.0,4
115,Chad Sims,00400000000004,6,4.0,4
115,Chad Sims,00400000000004,7,4.0,4
116,Jessica White,00400000000005,1,5.0,4
116,Jessica White,00400000000005,2,1.0,4
116,Jessica White,00400000000005,3,4.0,4
116,Jessica White,00400000000005,4,4.0,4
116,Jessica White,00400000000005,5,5.0,4
116,Jessica White,00400000000005,6,5.0,4
116,Jessica White,00400000000005,7,4.0,4
117,Jeffrey Lopez,00400000000006,1,6.0,4
117,Jeffrey Lopez,00400000000006,2,7.0,4
117,Jeffrey Lopez,00400000000006,3,8.0,4
117,Jeffrey Lopez,00400000000006,4,5.0,4
117,Jeffrey Lopez,00400000000006,5,9.0,4
117,Jeffrey Lopez,00400000000006,6,1.0,4
117,Jeffrey Lopez,00400000000006,7,5.0,4
118,Joshua Nelson,00400000000007,1,5.0,4
118,Joshua Nelson,00400000000007,2,3.0,4
118,Joshua Nelson,00400000000007,3,2.0,4
118,Joshua Nelson,00400000000007,4,4.0,4
118,Joshua Nelson,00400000000007,5,2.0,4
118,Joshua Nelson,00400000000007,6,4.0,4
118,Joshua Nelson,00400000000007,7,3.0,4
119,Angela Carrillo DVM,00400000000008,1,8.0,4
119,Angela Carrillo DVM,00400000000008,2,9.0,4
119,Angela Carrillo DVM,00400000000008,3,7.0,4
119,Angela Carrillo DVM,00400000000008,4,5.0,4
119,Angela Carrillo DVM,00400000000008,5,7.0,4
119,Angela Carrillo DVM,00400000000008,6,10.0,4
119,Angela Carrillo DVM,00400000000008,7,5.0,4
120,Timothy Franklin,00400000000009,1,5.0,4
120,Timothy Franklin,00400000000009,2,4.0,4
120,Timothy Franklin,00400000000009,3,4.0,4
120,Timothy Franklin,00400000000009,4,3.0,4
120,Timothy Franklin,00400000000009,5,4.0,4
120,Timothy Franklin,00400000000009,6,5.0,4
120,Timothy Franklin,00400000000009,7,6.0,4
121,Anthony Shaffer,00400000000010,1,8.0,4
121,Anthony Shaffer,00400000000010,2,8.0,4
121,Anthony Shaffer,00400000000010,3,4.0,4
121,Anthony Shaffer,00400000000010,4,5.0,4
121,Anthony Shaffer,00400000000010,5,5.0,4
121,Anthony Shaffer,00400000000010,6,3.0,4
121,Anthony Shaffer,00400000000010,7,7.0,4
122,Rebecca Lee,00400000000011,1,4.0,4
122,Rebecca Lee,00400000000011,2,7.0,4
122,Rebecca Lee,00400000000011,3,8.0,4
122,Rebecca Lee,00400000000011,4,7.0,4
122,Rebecca Lee,00400000000011,5,4.0,4
122,Rebecca Lee,00400000000011,6,5.0,4
122,Rebecca Lee,00400000000011,7,6.0,4
123,Brady Davies,00400000000012,1,5.0,4
123,Brady Davies,00400000000012,2,6.0,4
123,Brady Davies,00400000000012,3,7.0,4
123,Brady Davies,00400000000012,4,6.0,4
123,Brady Davies,00400000000012,5,6.0,4
123,Brady Davies,00400000000012,6,7.0,4
123,Brady Davies,00400000000012,7,7.0,4
124,Jose Dominguez,00400000000013,1,7.0,4
124,Jose Dominguez,00400000000013,2,5.0,4
124,Jose Dominguez,00400000000013,3,6.0,4
124,Jose Dominguez,00400000000013,4,3.0,4
124,Jose Dominguez,00400000000013,5,8.0,4
124,Jose Dominguez,00400000000013,6,3.0,4
124,Jose Dominguez,00400000000013,7,5.0,4
125,Luke Simmons,00400000000014,1,4.0,4
125,Luke Simmons,00400000000014,2,5.0,4
125,Luke Simmons,00400000000014,3,6.0,4
125,Luke Simmons,00400000000014,4,4.0,4
125,Luke Simmons,00400000000014,5,8.0,4
125,Luke Simmons,00400000000014,6,5.0,4
125,Luke Simmons,00400000000014,7,4.0,4
126,Nathan Watkins,00400000000015,1,6.0,4
126,Nathan Watkins,00400000000015,2,8.0,4
126,Nathan Watkins,00400000000015,3,7.0,4
126,Nathan Watkins,00400000000015,4,3.0,4
126,Nathan Watkins,00400000000015,5,1.0,4
126,Nathan Watkins,00400000000015,6,6.0,4
126,Nathan Watkins,00400000000015,7,4.0,4
127,Gregory White,00400000000016,1,2.0,4
127,Gregory White,00400000000016,2,7.0,4
127,Gregory White,00400000000016,3,5.0,4
127,Gregory White,00400000000016,4,9.0,4
127,Gregory White,00400000000016,5,3.0,4
127,Gregory White,00400000000016,6,6.0,4
127,Gregory White,00400000000016,7,2.0,4
128,Michele Russell,00400000000017,1,8.0,4
128,Michele Russell,00400000000017,2,4.0,4
128,Michele Russell,00400000000017,3,9.0,4
128,Michele Russell,00400000000017,4,4.0,4
128,Michele Russell,00400000000017,5,3.0,4
128,Michele Russell,00400000000017,6,7.0,4
128,Michele Russell,00400000000017,7,5.0,4
129,Stephen Dunlap,00400000000018,1,5.0,4
129,Stephen Dunlap,00400000000018,2,3.0,4
129,Stephen Dunlap,00400000000018,3,4.0,4
129,Stephen Dunlap,00400000000018,4,6.0,4
129,Stephen Dunlap,00400000000018,5,6.0,4
129,Stephen Dunlap,00400000000018,6,5.0,4
129,Stephen Dunlap,00400000000018,7,3.0,4
130,George Dickerson,00400000000019,1,4.0,4
130,George Dickerson,00400000000019,2,4.0,4
130,George Dickerson,00400000000019,3,0.0,4
130,George Dickerson,00400000000019,4,6.0,4
130,George Dickerson,00400000000019,5,4.0,4
130,George Dickerson,00400000000019,6,5.0,4
130,George Dickerson,00400000000019,7,7.0,4
131,Nicole Whitney,00400000000020,1,7.0,4
131,Nicole Whitney,00400000000020,2,5.0,4
131,Nicole Whitney,00400000000020,3,7.0,4
131,Nicole Whitney,00400000000020,4,5.0,4
131,Nicole Whitney,00400000000020,5,5.0,4
131,Nicole Whitney,00400000000020,6,4.0,4
131,Nicole Whitney,00400000000020,7,3.0,4
132,Kristina Koch,00400000000021,1,3.0,4
132,Kristina Koch,00400000000021,2,6.0,4
132,Kristina Koch,00400000000021,3,4.0,4
132,Kristina Koch,00400000000021,4,6.0,4
132,Kristina Koch,00400000000021,5,6.0,4
132,Kristina Koch,00400000000021,6,5.0,4
132,Kristina Koch,00400000000021,7,5.0,4
133,Cameron Watson,00400000000022,1,5.0,4
133,Cameron Watson,00400000000022,2,4.0,4
133,Cameron Watson,00400000000022,3,5.0,4
133,Cameron Watson,00400000000022,4,5.0,4
133,Cameron Watson,00400000000022,5,5.0,4
133,Cameron Watson,00400000000022,6,2.0,4
133,Cameron Watson,00400000000022,7,5.0,4
134,Miranda Powell,00400000000023,1,4.0,4
134,Miranda Powell,00400000000023,2,4.0,4
134,Miranda Powell,00400000000023,3,5.0,4
134,Miranda Powell,00400000000023,4,2.0,4
134,Miranda Powell,00400000000023,5,4.0,4
134,Miranda Powell,00400000000023,6,4.0,4
134,Miranda Powell,00400000000023,7,6.0,4
135,Kaitlyn Fleming,00400000000024,1,6.0,4
135,Kaitlyn Fleming,00400000000024,2,5.0,4
135,Kaitlyn Fleming,00400000000024,3,3.0,4
135,Kaitlyn Fleming,00400000000024,4,6.0,4
135,Kaitlyn Fleming,00400000000024,5,2.0,4
135,Kaitlyn Fleming,00400000000024,6,8.0,4
135,Kaitlyn Fleming,00400000000024,7,7.0,4
136,Emily Medina,00400000000025,1,7.0,4
136,Emily Medina,00400000000025,2,3.0,4
136,Emily Medina,00400000000025,3,2.0,4
136,Emily Medina,00400000000025,4,5.0,4
136,Emily Medina,00400000000025,5,5.0,4
136,Emily Medina,00400000000025,6,6.0,4
136,Emily Medina,00400000000025,7,5.0,4
137,Monica Morse,00400000000026,1,3.0,4
137,Monica Morse,00400000000026,2,7.0,4
137,Monica Morse,00400000000026,3,3.0,4
137,Monica Morse,00400000000026,4,5.0,4
137,Monica Morse,00400000000026,5,8.0,4
137,Monica Morse,00400000000026,6,6.0,4
137,Monica Morse,00400000000026,7,6.0,4
138,Jeffrey Caldwell,00400000000027,1,4.0,4
138,Jeffrey Caldwell,00400000000027,2,4.0,4
138,Jeffrey Caldwell,00400000000027,3,4.0,4
138,Jeffrey Caldwell,00400000000027,4,7.0,4
138,Jeffrey Caldwell,00400000000027,5,6.0,4
138,Jeffrey Caldwell,00400000000027,6,7.0,4
138,Jeffrey Caldwell,00400000000027,7,1.0,4
139,Beth Holt,00400000000028,1,4.0,4
139,Beth Holt,00400000000028,2,4.0,4
139,Beth Holt,00400000000028,3,8.0,4
139,Beth Holt,00400000000028,4,6.0,4
139,Beth Holt,00400000000028,5,3.0,4
139,Beth Holt,00400000000028,6,8.0,4
139,Beth Holt,00400000000028,7,4.0,4
140,Susan Garza,00400000000029,1,5.0,4
140,Susan Garza,00400000000029,2,9.0,4
140,Susan Garza,00400000000029,3,5.0,4
140,Susan Garza,00400000000029,4,5.0,4
140,Susan Garza,00400000000029,5,3.0,4
140,Susan Garza,00400000000029,6,3.0,4
140,Susan Garza,00400000000029,7,6.0,4
141,Tammy Hernandez,00400000000030,1,5.0,4
141,Tammy Hernandez,00400000000030,2,6.0,4
141,Tammy Hernandez,00400000000030,3,3.0,4
141,Tammy Hernandez,00400000000030,4,6.0,4
141,Tammy Hernandez,00400000000030,5,3.0,4
141,Tammy Hernandez,00400000000030,6,3.0,4
141,Tammy Hernandez,00400000000030,7,6.0,4
142,Harry Walker MD,00400000000031,1,4.0,4
142,Harry Walker MD,00400000000031,2,4.0,4
142,Harry Walker MD,00400000000031,3,4.0,4
142,Harry Walker MD,00400000000031,4,3.0,4
142,Harry Walker MD,00400000000031,5,10.0,4
142,Harry Walker MD,00400000000031,6,7.0,4
142,Harry Walker MD,00400000000031,7,5.0,4
143,Phillip Mckinney,00400000000032,1,3.0,4
143,Phillip Mckinney,00400000000032,2,6.0,4
143,Phillip Mckinney,00400000000032,3,7.0,4
143,Phillip Mckinney,00400000000032,4,3.0,4
143,Phillip Mckinney,00400000000032,5,3.0,4
143,Phillip Mckinney,00400000000032,6,6.0,4
143,Phillip Mckinney,00400000000032,7,5.0,4
144,James Abbott,00400000000033,1,4.0,4
144,James Abbott,00400000000033,2,4.0,4
144,James Abbott,00400000000033,3,7.0,4
144,James Abbott,00400000000033,4,3.0,4
144,James Abbott,00400000000033,5,8.0,4
144,James Abbott,00400000000033,6,6.0,4
144,James Abbott,00400000000033,7,8.0,4
145,Paul Thompson,00400000000034,1,7.0,4
145,Paul Thompson,00400000000034,2,5.0,4
145,Paul Thompson,00400000000034,3,5.0,4
145,Paul Thompson,00400000000034,4,6.0,4
145,Paul Thompson,00400000000034,5,4.0,4
145,Paul Thompson,00400000000034,6,5.0,4
145,Paul Thompson,00400000000034,7,8.0,4
146,Andrea Smith,00400000000035,1,4.0,4
146,Andrea Smith,00400000000035,2,4.0,4
146,Andrea Smith,00400000000035,3,4.0,4
146,Andrea Smith,00400000000035,4,3.0,4
146,Andrea Smith,00400000000035,5,5.0,4
146,Andrea Smith,00400000000035,6,3.0,4
146,Andrea Smith,00400000000035,7,2.0,4
147,Kathleen Thompson,00400000000036,1,7.0,4
147,Kathleen Thompson,00400000000036,2,3.0,4
147,Kathleen Thompson,00400000000036,3,6.0,4
147,Kathleen Thompson,00400000000036,4,5.0,4
147,Kathleen Thompson,00400000000036,5,5.0,4
147,Kathleen Thompson,00400000000036,6,5.0,4
147,Kathleen Thompson,00400000000036,7,2.0,4
148,Deborah Anderson,00400000000037,1,5.0,4
148,Deborah Anderson,00400000000037,2,6.0,4
148,Deborah Anderson,00400000000037,3,6.0,4
148,Deborah Anderson,00400000000037,4,5.0,4
148,Deborah Anderson,00400000000037,5,6.0,4
148,Deborah Anderson,00400000000037,6,3.0,4
148,Deborah Anderson,00400000000037,7,7.0,4
id_siswa,nama,nrp,id_mapel,score,id_kota
149,Thomas Simmons,00500000000001,1,4.0,5
149,Thomas Simmons,00500000000001,2,5.0,5
149,Thomas Simmons,00500000000001,3,5.0,5
149,Thomas Simmons,00500000000001,4,7.0,5
149,Thomas Simmons,00500000000001,5,5.0,5
149,Thomas Simmons,00500000000001,6,6.0,5
149,Thomas Simmons,00500000000001,7,4.0,5
150,Frank Johnson,00500000000002,1,4.0,5
150,Frank Johnson,00500000000002,2,4.0,5
150,Frank Johnson,00500000000002,3,10.0,5
150,Frank Johnson,00500000000002,4,6.0,5
150,Frank Johnson,00500000000002,5,3.0,5
150,Frank Johnson,00500000000002,6,4.0,5
150,Frank Johnson,00500000000002,7,5.0,5
151,Briana Dixon,00500000000003,1,2.0,5
151,Briana Dixon,00500000000003,2,8.0,5
151,Briana Dixon,00500000000003,3,6.0,5
151,Briana Dixon,00500000000003,4,7.0,5
151,Briana Dixon,00500000000003,5,6.0,5
151,Briana Dixon,00500000000003,6,4.0,5
151,Briana Dixon,00500000000003,7,4.0,5
152,Charles Padilla,00500000000004,1,4.0,5
152,Charles Padilla,00500000000004,2,6.0,5
152,Charles Padilla,00500000000004,3,7.0,5
152,Charles Padilla,00500000000004,4,3.0,5
152,Charles Padilla,00500000000004,5,3.0,5
152,Charles Padilla,00500000000004,6,8.0,5
152,Charles Padilla,00500000000004,7,4.0,5
153,John Kramer,00500000000005,1,6.0,5
153,John Kramer,00500000000005,2,4.0,5
153,John Kramer,00500000000005,3,6.0,5
153,John Kramer,00500000000005,4,6.0,5
153,John Kramer,00500000000005,5,5.0,5
153,John Kramer,00500000000005,6,7.0,5
153,John Kramer,00500000000005,7,5.0,5
154,Samantha Weeks,00500000000006,1,4.0,5
154,Samantha Weeks,00500000000006,2,2.0,5
154,Samantha Weeks,00500000000006,3,6.0,5
154,Samantha Weeks,00500000000006,4,7.0,5
154,Samantha Weeks,00500000000006,5,4.0,5
154,Samantha Weeks,00500000000006,6,8.0,5
154,Samantha Weeks,00500000000006,7,5.0,5
155,Nicolas Green,00500000000007,1,8.0,5
155,Nicolas Green,00500000000007,2,2.0,5
155,Nicolas Green,00500000000007,3,9.0,5
155,Nicolas Green,00500000000007,4,9.0,5
155,Nicolas Green,00500000000007,5,6.0,5
155,Nicolas Green,00500000000007,6,8.0,5
155,Nicolas Green,00500000000007,7,5.0,5
156,Douglas Shaw,00500000000008,1,3.0,5
156,Douglas Shaw,00500000000008,2,5.0,5
156,Douglas Shaw,00500000000008,3,5.0,5
156,Douglas Shaw,00500000000008,4,4.0,5
156,Douglas Shaw,00500000000008,5,2.0,5
156,Douglas Shaw,00500000000008,6,3.0,5
156,Douglas Shaw,00500000000008,7,2.0,5
157,John Green,00500000000009,1,9.0,5
157,John Green,00500000000009,2,4.0,5
157,John Green,00500000000009,3,3.0,5
157,John Green,00500000000009,4,5.0,5
157,John Green,00500000000009,5,9.0,5
157,John Green,00500000000009,6,3.0,5
157,John Green,00500000000009,7,5.0,5
158,Krystal Robinson,00500000000010,1,1.0,5
158,Krystal Robinson,00500000000010,2,5.0,5
158,Krystal Robinson,00500000000010,3,4.0,5
158,Krystal Robinson,00500000000010,4,5.0,5
158,Krystal Robinson,00500000000010,5,3.0,5
158,Krystal Robinson,00500000000010,6,2.0,5
